img_path,person_id,bmi
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1k82uv/1k82uv_GIwBGEc_240_67_false_635_1.33.jpg,1k82uv,37.59
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2zpozg/2zpozg_HerivYj_251_62_true_278_1.0.jpg,2zpozg,45.9
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2zpozg/2zpozg_HerivYj_182_62_true_278_1.0.jpg,2zpozg,33.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ciwsy/2ciwsy_OIqnUZ6_169_67_true_3614_1.0.jpg,2ciwsy,26.47
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ciwsy/2ciwsy_OIqnUZ6_252_67_true_3614_1.0.jpg,2ciwsy,39.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ngzwx/4ngzwx_dixf840_276_74_false_144_0.8.jpg,4ngzwx,35.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ngzwx/4ngzwx_dixf840_357_74_false_144_0.8.jpg,4ngzwx,45.83
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23iur5/23iur5_7JJAP4V_174_67_false_52_1.33.jpg,23iur5,27.25
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23iur5/23iur5_7JJAP4V_171_67_false_52_1.33.jpg,23iur5,26.78
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2gxo2r/2gxo2r_2kBy9g8_371_66_true_1368_1.08.jpg,2gxo2r,59.87
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2gxo2r/2gxo2r_2kBy9g8_302_66_true_1368_1.08.jpg,2gxo2r,48.74
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/40et9p/40et9p_z9biH2A_164_69_false_56_0.75.jpg,40et9p,24.22
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/40et9p/40et9p_W0YoOCV_146_69_false_56_0.75.jpg,40et9p,21.56
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1tpnv5/1tpnv5_BCsxjh9_260_68_false_78_1.0.jpg,1tpnv5,39.53
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1tpnv5/1tpnv5_BCsxjh9_185_68_false_78_1.0.jpg,1tpnv5,28.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ze9rr/2ze9rr_GDP8wEJ_250_65_true_246_1.0.jpg,2ze9rr,41.6
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ze9rr/2ze9rr_GDP8wEJ_192_65_true_246_1.0.jpg,2ze9rr,31.95
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4k5ul7/4k5ul7_ktzR5jr_275_74_false_64_1.54.jpg,4k5ul7,35.3
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4k5ul7/4k5ul7_ktzR5jr_199_74_false_64_1.54.jpg,4k5ul7,25.55
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1njscy/1njscy_Y8T4nxX_175_67_false_2_0.56.jpg,1njscy,27.41
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1njscy/1njscy_kzUH5JS_175_67_false_2_0.56.jpg,1njscy,27.41
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ohdax/4ohdax_jVZqxmq_180_71_false_40_0.75.jpg,4ohdax,25.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ohdax/4ohdax_oFhpSKH_230_71_false_40_0.75.jpg,4ohdax,32.07
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4bxyye/4bxyye_1Rfv2kT_157_66_true_259_1.0.jpg,4bxyye,25.34
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4bxyye/4bxyye_1xGYJE1_242_66_true_259_1.0.jpg,4bxyye,39.06
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1zws7s/1zws7s_fzR77lz_170_75_false_348_0.42.jpg,1zws7s,21.25
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1zws7s/1zws7s_DeB40SK_285_75_false_348_0.42.jpg,1zws7s,35.62
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3nu9hn/3nu9hn_ETR9NZw_160_72_false_279_0.75.jpg,3nu9hn,21.7
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3nu9hn/3nu9hn_lWNeYe7_175_72_false_279_0.75.jpg,3nu9hn,23.73
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2wl2xk/2wl2xk_bFmmESU_135_70_false_66_0.73.jpg,2wl2xk,19.37
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2wl2xk/2wl2xk_WtWhG2H_185_70_false_66_0.73.jpg,2wl2xk,26.54
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1mtaol/1mtaol_ZhUJ5iK_245_73_false_164_2.3.jpg,1mtaol,32.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1mtaol/1mtaol_5hUJ5iK_375_73_false_164_2.3.jpg,1mtaol,49.47
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26cl8a/26cl8a_DpfeDAn_180_62_true_113_1.0.jpg,26cl8a,32.92
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26cl8a/26cl8a_DpfeDAn_215_62_true_113_1.0.jpg,26cl8a,39.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1qb36j/1qb36j_AXgKyAX_215_75_false_491_0.75.jpg,1qb36j,26.87
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1qb36j/1qb36j_YhvaV4h_265_75_false_491_0.75.jpg,1qb36j,33.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1bmgc7/1bmgc7_i0Lzlk1_260_72_true_928_0.85.jpg,1bmgc7,35.26
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1bmgc7/1bmgc7_z0Lzlk1_180_72_true_928_0.85.jpg,1bmgc7,24.41
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1i1p7w/1i1p7w_UesIQlj_225_67_true_351_1.25.jpg,1i1p7w,35.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1i1p7w/1i1p7w_UesIQlj_300_67_true_351_1.25.jpg,1i1p7w,46.98
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26wlp4/26wlp4_NlFtiRo_294_73_false_220_0.75.jpg,26wlp4,38.78
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26wlp4/26wlp4_SyLoMen_440_73_false_220_0.75.jpg,26wlp4,58.04
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ejpx0/2ejpx0_zqA2Ft8_160_64_true_350_1.0.jpg,2ejpx0,27.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ejpx0/2ejpx0_QqA2Ft8_185_64_true_350_1.0.jpg,2ejpx0,31.75
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2n1ee2/2n1ee2_H2gKZvT_188_70_false_44_0.75.jpg,2n1ee2,26.97
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2n1ee2/2n1ee2_oEZ0l9L_265_70_false_44_0.75.jpg,2n1ee2,38.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1tzmyn/1tzmyn_nSjc7me_205_70_false_2_1.33.jpg,1tzmyn,29.41
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1tzmyn/1tzmyn_zSjc7me_205_70_false_2_1.33.jpg,1tzmyn,29.41
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2bvc1b/2bvc1b_TRIafIt_261_68_false_146_1.0.jpg,2bvc1b,39.68
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2bvc1b/2bvc1b_zRIafIt_191_68_false_146_1.0.jpg,2bvc1b,29.04
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/25yb6k/25yb6k_YpPvP7i_207_65_true_4269_0.5.jpg,25yb6k,34.44
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/25yb6k/25yb6k_SObKGS2_125_65_true_4269_0.5.jpg,25yb6k,20.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/12yq5q/12yq5q_fvJrb_162_69_false_2_0.58.jpg,12yq5q,23.92
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/12yq5q/12yq5q_z2NtP_162_69_false_2_0.58.jpg,12yq5q,23.92
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/45yo9c/45yo9c_ejTBo8J_285_78_false_552_1.22.jpg,45yo9c,32.93
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/45yo9c/45yo9c_ejTBo8J_194_78_false_552_1.22.jpg,45yo9c,22.42
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/25qna2/25qna2_yfEPEWi_145_62_true_132_2.04.jpg,25qna2,26.52
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/25qna2/25qna2_yfEPEWi_170_62_true_132_2.04.jpg,25qna2,31.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1es5r4/1es5r4_1CDarjr_144_66_true_211_0.75.jpg,1es5r4,23.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1es5r4/1es5r4_1CDarjr_208_66_true_211_0.75.jpg,1es5r4,33.57
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ypadg/2ypadg_UQi6IIo_173_66_false_3_0.56.jpg,2ypadg,27.92
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ypadg/2ypadg_zQi6IIo_173_66_false_3_0.56.jpg,2ypadg,27.92
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4kbgvt/4kbgvt_PHHtEdd_162_64_false_80_1.0.jpg,4kbgvt,27.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4kbgvt/4kbgvt_PHHtEdd_190_64_false_80_1.0.jpg,4kbgvt,32.61
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2hcy1v/2hcy1v_0nKBuaF_230_67_true_109_1.33.jpg,2hcy1v,36.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2hcy1v/2hcy1v_0nKBuaF_283_67_true_109_1.33.jpg,2hcy1v,44.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1wssqo/1wssqo_ASYkMIy_177_70_false_133_1.24.jpg,1wssqo,25.39
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1wssqo/1wssqo_ASYkMIy_197_70_false_133_1.24.jpg,1wssqo,28.26
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3zfrlg/3zfrlg_irbfgEc_420_76_false_2108_1.31.jpg,3zfrlg,51.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3zfrlg/3zfrlg_irbfgEc_250_76_false_2108_1.31.jpg,3zfrlg,30.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/489l9c/489l9c_h7VhpgJ_250_68_false_124_0.56.jpg,489l9c,38.01
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/489l9c/489l9c_h7VhpgJ_175_68_false_124_0.56.jpg,489l9c,26.61
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4bw7il/4bw7il_4QjCrpp_170_67_true_2684_0.87.jpg,4bw7il,26.62
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4bw7il/4bw7il_4QjCrpp_136_67_true_2684_0.87.jpg,4bw7il,21.3
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3kiwey/3kiwey_CYKip4s_225_72_false_104_1.0.jpg,3kiwey,30.51
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3kiwey/3kiwey_CYKip4s_303_72_false_104_1.0.jpg,3kiwey,41.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2kh10t/2kh10t_gr65EPD_183_71_false_400_2.6.jpg,2kh10t,25.52
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2kh10t/2kh10t_gr65EPD_243_71_false_400_2.6.jpg,2kh10t,33.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2nbpqe/2nbpqe_2LdRNqs_177_64_true_243_1.13.jpg,2nbpqe,30.38
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2nbpqe/2nbpqe_UEpufhQ_263_64_true_243_1.13.jpg,2nbpqe,45.14
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2jmy2v/2jmy2v_IwqYQIm_380_76_false_110_1.05.jpg,2jmy2v,46.25
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2jmy2v/2jmy2v_IwqYQIm_240_76_false_110_1.05.jpg,2jmy2v,29.21
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4c3tjn/4c3tjn_bdhIaki_260_72_false_116_1.0.jpg,4c3tjn,35.26
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4c3tjn/4c3tjn_bdhIaki_204_72_false_116_1.0.jpg,4c3tjn,27.66
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/xkp4s/xkp4s_k1OAb_280_75_false_197_0.66.jpg,xkp4s,34.99
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/xkp4s/xkp4s_X8eLD_200_75_false_197_0.66.jpg,xkp4s,25.0
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2yy3qu/2yy3qu_d7FGL9l_160_67_false_2_0.74.jpg,2yy3qu,25.06
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2yy3qu/2yy3qu_z7FGL9l_160_67_false_2_0.74.jpg,2yy3qu,25.06
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2aycc5/2aycc5_zdK6z18_190_66_true_230_1.34.jpg,2aycc5,30.66
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2aycc5/2aycc5_cdK6z18_277_66_true_230_1.34.jpg,2aycc5,44.7
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4hllsm/4hllsm_uQk68TI_400_74_false_64_0.75.jpg,4hllsm,51.35
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4hllsm/4hllsm_qqmhWUI_202_74_false_64_0.75.jpg,4hllsm,25.93
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3em3up/3em3up_eUA38Xi_138_60_true_400_1.13.jpg,3em3up,26.95
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3em3up/3em3up_eUA38Xi_127_60_true_400_1.13.jpg,3em3up,24.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/13yzwa/13yzwa_dTtTR_200_70_false_3_0.67.jpg,13yzwa,28.69
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/13yzwa/13yzwa_gTtTR_200_70_false_3_0.67.jpg,13yzwa,28.69
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3jof0a/3jof0a_u7uznOB_209_67_true_1207_1.02.jpg,3jof0a,32.73
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3jof0a/3jof0a_u7uznOB_299_67_true_1207_1.02.jpg,3jof0a,46.82
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/27bhcg/27bhcg_CNcuZic_137_66_false_2_0.46.jpg,27bhcg,22.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/27bhcg/27bhcg_dNcuZic_137_66_false_2_0.46.jpg,27bhcg,22.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1nzhq8/1nzhq8_TmGoHEW_181_67_true_3_0.75.jpg,1nzhq8,28.35
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1nzhq8/1nzhq8_gtlLvAK_181_67_true_3_0.75.jpg,1nzhq8,28.35
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1opuh3/1opuh3_ZlKlwij_249_79_false_93_1.0.jpg,1opuh3,28.05
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1opuh3/1opuh3_HmnxMSo_350_79_false_93_1.0.jpg,1opuh3,39.42
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1q1wup/1q1wup_gADUFP6_277_66_true_182_1.26.jpg,1q1wup,44.7
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1q1wup/1q1wup_zADUFP6_203_66_true_182_1.26.jpg,1q1wup,32.76
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4likvn/4likvn_SG4NnuQ_275_68_true_810_0.68.jpg,4likvn,41.81
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4likvn/4likvn_PqAz7k5_175_68_true_810_0.68.jpg,4likvn,26.61
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3f4864/3f4864_70aeMEs_160_67_false_95_1.0.jpg,3f4864,25.06
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3f4864/3f4864_70aeMEs_147_67_false_95_1.0.jpg,3f4864,23.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4a3aup/4a3aup_EvNF9VV_160_73_false_2199_1.0.jpg,4a3aup,21.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4a3aup/4a3aup_EvNF9VV_215_73_false_2199_1.0.jpg,4a3aup,28.36
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/33jrxw/33jrxw_qVuKjmo_240_71_false_85_0.67.jpg,33jrxw,33.47
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/33jrxw/33jrxw_qVuKjmo_270_71_false_85_0.67.jpg,33jrxw,37.65
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/orp9c/orp9c_IiL1V_214_72_false_2_0.75.jpg,orp9c,29.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/orp9c/orp9c_qZfby_214_72_false_2_0.75.jpg,orp9c,29.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/28e1el/28e1el_OyRd22V_190_78_false_925_1.0.jpg,28e1el,21.95
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/28e1el/28e1el_OyRd22V_320_78_false_925_1.0.jpg,28e1el,36.98
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1r1ob5/1r1ob5_6XdXTaD_169_60_false_513_1.4.jpg,1r1ob5,33.0
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1r1ob5/1r1ob5_5XdXTaD_269_60_false_513_1.4.jpg,1r1ob5,52.53
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2i58f0/2i58f0_IXzKQxy_243_63_true_179_1.0.jpg,2i58f0,43.04
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2i58f0/2i58f0_pEqfbuu_179_63_true_179_1.0.jpg,2i58f0,31.7
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4l6oqj/4l6oqj_PHHcv8b_283_65_true_1812_1.0.jpg,4l6oqj,47.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4l6oqj/4l6oqj_PHHcv8b_171_65_true_1812_1.0.jpg,4l6oqj,28.45
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/20g5ol/20g5ol_x5oGyLJ_290_72_false_66_1.3.jpg,20g5ol,39.33
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/20g5ol/20g5ol_x5oGyLJ_245_72_false_66_1.3.jpg,20g5ol,33.22
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4lt1uo/4lt1uo_pWFpalT_289_65_true_245_0.76.jpg,4lt1uo,48.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4lt1uo/4lt1uo_pWFpalT_234_65_true_245_0.76.jpg,4lt1uo,38.94
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1hbild/1hbild_zdMrBZ9_147_70_false_50_0.75.jpg,1hbild,21.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1hbild/1hbild_RdMrBZ9_200_70_false_50_0.75.jpg,1hbild,28.69
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1vpgy0/1vpgy0_9RG4Bsk_310_75_false_572_1.53.jpg,1vpgy0,38.74
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1vpgy0/1vpgy0_9RG4Bsk_477_75_false_572_1.53.jpg,1vpgy0,59.61
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2n40o6/2n40o6_SZMnfFr_117_61_true_154_0.56.jpg,2n40o6,22.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2n40o6/2n40o6_aNBdZtr_130_61_true_154_0.56.jpg,2n40o6,24.56
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4i8z9q/4i8z9q_YXZGaIu_248_70_false_212_1.54.jpg,4i8z9q,35.58
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4i8z9q/4i8z9q_YXZGaIu_365_70_false_212_1.54.jpg,4i8z9q,52.37
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19g1fx/19g1fx_aRxilej_249_70_false_1_0.75.jpg,19g1fx,35.72
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19g1fx/19g1fx_sRxilej_249_70_false_1_0.75.jpg,19g1fx,35.72
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/49aaux/49aaux_OdFWrct_263_67_false_89_1.0.jpg,49aaux,41.19
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/49aaux/49aaux_OdFWrct_183_67_false_89_1.0.jpg,49aaux,28.66
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/30nadx/30nadx_UsRLMe4_160_68_true_176_1.21.jpg,30nadx,24.33
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/30nadx/30nadx_UsRLMe4_135_68_true_176_1.21.jpg,30nadx,20.52
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1c03jb/1c03jb_1bhB0Dw_310_74_false_87_1.33.jpg,1c03jb,39.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1c03jb/1c03jb_dASi7YG_235_74_false_87_1.33.jpg,1c03jb,30.17
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3w7toe/3w7toe_cv4rduI_300_65_true_3810_1.78.jpg,3w7toe,49.92
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3w7toe/3w7toe_cv4rduI_145_65_true_3810_1.78.jpg,3w7toe,24.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3eyd8t/3eyd8t_RtWTDu2_200_67_false_24_0.75.jpg,3eyd8t,31.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3eyd8t/3eyd8t_Rqpes5N_195_67_false_24_0.75.jpg,3eyd8t,30.54
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2z69t5/2z69t5_9CphYcQ_355_71_true_5138_1.0.jpg,2z69t5,49.51
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2z69t5/2z69t5_MHbJedx_170_71_true_5138_1.0.jpg,2z69t5,23.71
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3na6zj/3na6zj_l34LOK1_205_72_false_48_0.56.jpg,3na6zj,27.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3na6zj/3na6zj_OFfQ8cH_185_72_false_48_0.56.jpg,3na6zj,25.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3izudo/3izudo_DTkH1KS_180_64_false_51_0.57.jpg,3izudo,30.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3izudo/3izudo_y2U0ZgF_160_64_false_51_0.57.jpg,3izudo,27.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26zhl0/26zhl0_sa2a7Cfl_198_66_true_286_1.0.jpg,26zhl0,31.95
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26zhl0/26zhl0_sa2a7Cfl_228_66_true_286_1.0.jpg,26zhl0,36.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/49ocnj/49ocnj_xGcMsAQ_340_76_false_352_1.0.jpg,49ocnj,41.38
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/49ocnj/49ocnj_xGcMsAQ_250_76_false_352_1.0.jpg,49ocnj,30.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ywk0i/2ywk0i_dC423yW_252_71_false_3_0.75.jpg,2ywk0i,35.14
